ASN	NumberofUsers	Country	%ofCountry
55274	631	US	0.0
48552	630	RU	0.0
58731	630	ID	0.0
63500	630	ID	0.0
4765	630	SG	0.01
43176	630	RU	0.0
196939	630	UA	0.0
52172	630	HR	0.02
61263	630	RU	0.0
45002	630	SI	0.04
134306	630	IN	0.0
44704	630	RU	0.0
137374	629	ID	0.0
15107	628	MX	0.0
138195	628	KR	0.0
47388	628	RO	0.01
10159	628	KR	0.0
20879	628	RO	0.01
42701	628	TR	0.0
22908	628	MX	0.0
32748	627	US	0.0
135862	627	IN	0.0
63182	627	US	0.0
23235	627	US	0.0
32531	627	US	0.0
12155	627	US	0.0
269990	627	CO	0.0
38174	627	IN	0.0
40458	627	US	0.0
135788	627	IN	0.0
35420	626	RU	0.0
9492	626	KR	0.0
12481	626	IT	0.0
208879	626	RU	0.0
202497	626	UA	0.0
5540	626	IL	0.01
207991	626	AM	0.04
206513	626	UA	0.0
41127	626	RU	0.0
6867	626	GR	0.01
25198	625	RO	0.01
270755	625	BR	0.0
266548	625	BR	0.0
23470	625	MX	0.0
51931	625	PL	0.0
198319	624	IT	0.0
204158	624	IT	0.0
24806	624	IT	0.0
20162	623	US	0.0
12842	623	RO	0.01
138810	623	ID	0.0
35529	623	MD	0.03
26449	623	US	0.0
15262	623	US	0.0
26190	623	US	0.0
19096	623	US	0.0
31783	623	US	0.0
54337	623	US	0.0
17381	623	US	0.0
264661	622	HN	0.03
132676	622	ID	0.0
270787	622	BR	0.0
136164	622	BD	0.0
135076	622	BD	0.0
267036	622	BR	0.0
139191	622	KH	0.03
9009	622	PH	0.0
267196	622	BR	0.0
268307	622	BR	0.0
20299	621	GT	0.01
45712	621	ID	0.0
136081	621	ID	0.0
15804	621	EG	0.0
63490	621	ID	0.0
25242	621	KW	0.02
65541	620	BD	0.0
48057	620	MK	0.04
28552	620	MX	0.0
63868	620	ID	0.0
18687	619	US	0.0
20516	619	UA	0.0
32158	619	US	0.0
8149	619	US	0.0
59461	619	UA	0.0
394117	619	US	0.0
393556	619	US	0.0
267809	619	US	0.0
137665	619	IN	0.0
269421	619	BR	0.0
268034	619	BR	0.0
393920	619	US	0.0
394012	619	US	0.0
266739	619	AR	0.0
24448	619	IN	0.0
56166	619	IN	0.0
200311	618	IT	0.0
201127	618	IT	0.0
208348	618	PL	0.0
34540	618	HR	0.02
24023	618	HK	0.01
34395	618	BG	0.02
45363	617	KR	0.0
23683	616	TH	0.0
9009	616	IN	0.0
270995	616	BR	0.0
200526	616	AM	0.04
27742	616	SV	0.02
140131	616	IN	0.0
14201	615	US	0.0
15042	615	US	0.0
36099	615	US	0.0
18481	615	US	0.0
202563	615	PL	0.0
36831	615	US	0.0
23548	615	US	0.0
41266	615	PL	0.0
1449	614	IE	0.02
2850	614	IE	0.02
1299	614	ES	0.0
138136	614	ID	0.0
52572	613	BR	0.0
268688	613	BR	0.0
267255	613	BR	0.0
264914	613	BR	0.0
132507	612	IN	0.0
198477	612	GR	0.01
34971	612	IT	0.0
263813	612	PY	0.02
35110	612	IT	0.0
136448	611	US	0.0
13893	611	US	0.0
50252	611	RO	0.01
61153	611	US	0.0
393769	611	US	0.0
48141	611	RO	0.01
30523	611	US	0.0
33313	611	US	0.0
3481	611	US	0.0
64096	611	HK	0.01
398335	611	US	0.0
394579	611	US	0.0
26854	611	US	0.0
42994	610	IL	0.01
17827	610	TH	0.0
45325	610	ID	0.0
131759	610	ID	0.0
2111	610	BG	0.01
35144	610	UA	0.0
270238	610	BR	0.0
18038	609	KR	0.0
35533	609	UA	0.0
134906	608	IN	0.0
40969	608	PL	0.0
52836	607	BR	0.0
63061	607	US	0.0
27020	607	US	0.0
20167	607	US	0.0
19531	607	US	0.0
262234	607	US	0.0
268939	607	BR	0.0
27928	607	US	0.0
263744	607	US	0.0
8285	607	LV	0.04
264338	607	BR	0.0
29874	607	US	0.0
56255	606	ID	0.0
38396	606	KR	0.0
269803	605	PE	0.0
63027	604	US	0.0
327742	604	SO	0.23
394945	604	US	0.0
14745	604	US	0.0
33481	604	US	0.0
57538	604	BG	0.01
26439	604	US	0.0
7961	604	US	0.0
210314	604	US	0.0
269494	604	BR	0.0
22462	604	US	0.0
33668	604	US	0.0
397369	604	US	0.0
51964	604	US	0.0
22528	604	US	0.0
137083	604	IN	0.0
25845	604	US	0.0
33652	604	US	0.0
22303	604	US	0.0
43116	603	TR	0.0
46024	603	ID	0.0
34062	603	LB	0.01
207545	603	IT	0.0
207022	603	IT	0.0
265545	603	MX	0.0
8605	602	LV	0.04
48870	602	LV	0.04
204190	602	PL	0.0
138828	602	ID	0.0
135635	601	TH	0.0
133284	601	IN	0.0
262425	601	BR	0.0
30383	601	BR	0.0
269160	601	BR	0.0
3549	601	HK	0.01
43811	601	LT	0.03
201102	600	IT	0.0
58398	600	ID	0.0
22217	600	US	0.0
98	600	US	0.0
18564	600	US	0.0
40953	600	US	0.0
26317	600	TT	0.06
394961	600	US	0.0
200799	600	IT	0.0
33503	600	US	0.0
31350	600	UA	0.0
47220	600	RO	0.01
14990	600	US	0.0
395733	600	US	0.0
50086	599	PL	0.0
44189	599	LB	0.01
270699	598	BR	0.0
203503	598	ES	0.0
264527	598	BR	0.0
262998	598	BR	0.0
7700	597	SG	0.01
42568	597	RO	0.01
32982	596	US	0.0
22062	596	US	0.0
19060	596	US	0.0
23472	596	US	0.0
202276	596	US	0.0
394985	596	US	0.0
50815	596	SI	0.04
210154	596	BG	0.01
9751	596	US	0.0
13645	596	US	0.0
46939	596	US	0.0
27066	596	US	0.0
11318	596	US	0.0
21569	596	US	0.0
13788	596	US	0.0
393674	596	US	0.0
32520	596	US	0.0
55420	596	MY	0.0
30425	596	US	0.0
32393	596	US	0.0
46315	596	US	0.0
33831	596	JO	0.01
263192	595	PY	0.02
270849	595	BR	0.0
269040	595	BR	0.0
204581	595	ES	0.0
33182	595	BR	0.0
200094	595	PL	0.0
20864	595	TR	0.0
264140	595	BR	0.0
46059	595	ID	0.0
39834	595	PL	0.0
267808	594	AR	0.0
62323	594	BG	0.01
48385	593	UA	0.0
206907	593	UA	0.0
57473	593	GE	0.03
140157	593	IN	0.0
138712	593	IN	0.0
7265	592	US	0.0
396926	592	US	0.0
197592	592	PL	0.0
40989	592	HU	0.01
204971	592	PL	0.0
271072	592	BR	0.0
267514	592	BR	0.0
8147	592	US	0.0
395640	592	US	0.0
266496	592	BR	0.0
45710	592	ID	0.0
53432	592	US	0.0
14235	592	US	0.0
267381	592	BR	0.0
266515	592	BR	0.0
23003	592	US	0.0
53497	592	US	0.0
21678	592	US	0.0
27195	592	US	0.0
7806	592	US	0.0
2012	592	HU	0.01
39081	591	RO	0.01
28727	591	RO	0.01
132422	591	HK	0.01
49387	591	BG	0.01
702	591	ES	0.0
50730	591	UA	0.0
37513	590	NA	0.14
38403	590	KR	0.0
30815	590	SA	0.0
51625	590	TR	0.0
3484	590	MX	0.0
135752	590	IN	0.0
271282	589	BR	0.0
133610	589	BD	0.0
271182	589	BR	0.0
41588	589	UA	0.0
132694	589	MY	0.0
61676	589	BR	0.0
136937	589	BD	0.0
7423	588	US	0.0
397250	588	US	0.0
40642	588	US	0.0
396056	588	US	0.0
266865	588	US	0.0
26859	588	US	0.0
201063	588	AM	0.04
46788	588	US	0.0
36490	588	US	0.0
30298	588	US	0.0
32739	588	US	0.0
22221	588	US	0.0
29867	588	US	0.0
263738	588	EC	0.01
38738	587	VN	0.0
131444	587	SG	0.01
265253	586	BR	0.0
269357	586	BR	0.0
137876	586	TH	0.0
262735	586	BR	0.0
131711	586	ID	0.0
60279	586	PL	0.0
200438	586	PL	0.0
263343	586	BR	0.0
270321	586	BR	0.0
44549	585	SI	0.04
138119	585	ID	0.0
25499	585	SI	0.04
51678	585	ES	0.0
38700	585	KR	0.0
35006	585	IT	0.0
31219	585	HU	0.01
18051	585	ID	0.0
266023	583	BR	0.0
269008	583	BR	0.0
46057	583	ID	0.0
264324	583	BR	0.0
268491	583	BR	0.0
267391	583	BR	0.0
270304	583	BR	0.0
39310	582	PL	0.0
58731	582	TL	3.6
267764	582	AR	0.0
28517	582	MX	0.0
132025	582	KH	0.03
19807	582	IN	0.0
9870	582	KR	0.0
133028	582	IN	0.0
197939	582	PL	0.0
38410	582	KR	0.0
133981	582	IN	0.0
212994	581	UA	0.0
59361	581	BD	0.0
263479	580	BR	0.0
41095	580	HK	0.01
50673	580	LT	0.03
269235	580	BR	0.0
17553	580	ID	0.0
24200	580	ID	0.0
132678	580	ID	0.0
266397	580	BR	0.0
23668	579	KR	0.0
49260	579	PT	0.01
137646	579	IN	0.0
131421	579	VN	0.0
55408	578	MN	0.05
205081	578	ES	0.0
47720	578	IE	0.01
50005	578	UA	0.0
328282	578	TG	0.1
28243	577	BR	0.0
20545	577	GE	0.03
269513	577	BR	0.0
139082	577	TH	0.0
58476	576	ID	0.0
49197	576	PL	0.0
209624	576	IT	0.0
39261	576	PL	0.0
41986	576	IT	0.0
56094	575	SG	0.01
25412	575	ES	0.0
328439	574	GH	0.01
270310	574	BR	0.0
140023	573	ID	0.0
49753	572	PL	0.0
48694	572	PL	0.0
29066	572	HK	0.01
48680	572	LV	0.04
8745	572	BG	0.01
270594	571	BR	0.0
271207	571	BR	0.0
48024	571	HK	0.01
266283	571	BR	0.0
136624	571	TH	0.0
131349	570	VN	0.0
12824	569	PL	0.0
25495	569	PL	0.0
266591	568	BR	0.0
200688	568	KZ	0.01
174	568	KR	0.0
48011	568	TR	0.0
212941	568	ES	0.0
271202	568	BR	0.0
271218	568	BR	0.0
138768	567	IN	0.0
133811	567	ID	0.0
131755	567	ID	0.0
133149	567	NP	0.01
131386	567	VN	0.0
61078	566	PL	0.0
50094	565	RO	0.0
266629	565	BR	0.0
266945	565	BR	0.0
47134	565	TR	0.0
39485	564	IE	0.01
59287	564	ID	0.0
39808	564	IT	0.0
136107	564	ID	0.0
55628	563	KR	0.0
39810	563	UA	0.0
59536	563	UA	0.0
15464	563	TR	0.0
41865	563	PL	0.0
271042	562	BR	0.0
271071	562	BR	0.0
270433	562	BR	0.0
11269	562	BM	0.95
52798	562	BR	0.0
265064	562	BR	0.0
30969	562	MU	0.1
267311	562	BR	0.0
42702	561	UA	0.0
210177	561	UA	0.0
133450	561	BD	0.0
39685	561	UA	0.0
137117	560	IN	0.0
38114	560	KR	0.0
18164	560	KR	0.0
47171	560	MT	0.16
18322	560	KR	0.0
35142	559	IL	0.01
270451	559	BR	0.0
28137	559	BR	0.0
131412	559	VN	0.0
327771	559	TZ	0.02
55697	558	ID	0.0
62351	557	BY	0.01
24392	556	IN	0.0
52124	556	PL	0.0
200061	556	PL	0.0
209200	556	PL	0.0
197111	556	PL	0.0
52586	556	BR	0.0
53197	556	BR	0.0
206762	556	PL	0.0
263300	556	BR	0.0
270272	556	BR	0.0
203481	556	KZ	0.01
703	556	IN	0.0
26426	556	PA	0.03
33383	556	IN	0.0
203313	556	PL	0.0
45317	555	ID	0.0
42724	555	TR	0.0
44444	555	IL	0.01
12619	555	IL	0.01
21859	555	TW	0.0
703	555	HK	0.01
271783	555	CL	0.0
209063	555	ES	0.0
135454	554	ID	0.0
133752	554	SG	0.01
24997	554	GE	0.03
270795	553	BR	0.0
56767	553	IE	0.01
48534	553	PL	0.0
15433	553	IT	0.0
207146	553	IT	0.0
47701	553	LB	0.01
268992	553	BR	0.0
25249	551	GE	0.03
262168	550	PE	0.0
45316	550	ID	0.0
265912	550	BR	0.0
264060	550	BR	0.0
270976	550	BR	0.0
269564	550	BR	0.0
61171	550	PL	0.0
137220	550	SG	0.01
202227	549	ES	0.0
137361	549	ID	0.0
34808	548	RO	0.0
266870	548	CL	0.0
46054	547	ID	0.0
137491	547	BD	0.0
209353	547	IT	0.0
58453	547	HK	0.01
34326	545	LV	0.04
4658	545	HK	0.01
56256	545	ID	0.0
137005	544	MY	0.0
270999	544	BR	0.0
57666	544	IL	0.01
47735	544	IT	0.0
28675	544	IT	0.0
9642	544	KR	0.0
47229	543	PL	0.0
56415	543	UA	0.0
131776	543	ID	0.0
198393	543	PL	0.0
198566	542	UA	0.0
47662	542	RO	0.0
30846	542	ES	0.0
43601	542	KZ	0.01
28969	542	GR	0.01
60020	542	RO	0.0
203469	541	IT	0.0
268979	541	BR	0.0
199547	541	IT	0.0
134623	541	ID	0.0
139297	540	HK	0.01
197605	540	PL	0.0
17725	540	ID	0.0
200920	540	PL	0.0
213226	539	UA	0.0
131709	539	ID	0.0
269770	539	NI	0.04
204804	539	KZ	0.01
37101	538	TZ	0.02
271154	538	BR	0.0
13171	538	BY	0.01
268511	538	BR	0.0
265052	538	BR	0.0
199947	538	IT	0.0
264252	538	BR	0.0
270455	538	BR	0.0
60781	536	PL	0.0
200698	536	BA	0.02
15344	536	AG	0.79
43376	536	RO	0.0
199363	536	PL	0.0
49981	536	TR	0.0
266065	535	BR	0.0
270454	535	BR	0.0
270641	535	BR	0.0
269631	535	BR	0.0
52782	535	BR	0.0
207879	535	BG	0.01
61880	535	BR	0.0
38293	535	TH	0.0
41994	535	ES	0.0
52623	535	BR	0.0
52415	535	AR	0.0
56277	535	TH	0.0
205104	535	ES	0.0
207702	535	ES	0.0
134614	534	ID	0.0
10160	533	KR	0.0
198098	533	PL	0.0
207690	533	PL	0.0
29325	533	UA	0.0
53023	532	BR	0.0
10715	532	BR	0.0
270920	532	BR	0.0
56630	532	BG	0.01
33438	532	ES	0.0
270307	532	BR	0.0
135032	532	BD	0.0
59908	532	ES	0.0
268907	532	BR	0.0
262589	532	CO	0.0
270970	532	BR	0.0
265471	532	BR	0.0
43576	531	UA	0.0
203904	531	IQ	0.01
270008	530	CL	0.0
28392	530	MX	0.0
18394	530	ID	0.0
208556	530	PL	0.0
131398	530	VN	0.0
22363	530	MX	0.0
208732	530	PL	0.0
139432	530	ID	0.0
270077	529	AR	0.0
328252	528	GH	0.01
56237	528	ID	0.0
57746	528	RO	0.0
2559	528	SG	0.01
262149	528	CR	0.02
31525	528	BG	0.01
43998	528	UA	0.0
134722	528	MY	0.0
20853	527	PL	0.0
207735	527	PL	0.0
131738	527	ID	0.0
131373	527	VN	0.0
201149	527	PL	0.0
199356	527	PL	0.0
59699	526	IT	0.0
61685	526	BR	0.0
45533	526	TH	0.0
198128	526	IT	0.0
263898	526	BR	0.0
137397	525	MY	0.0
201482	525	RO	0.0
27946	525	CL	0.0
23591	524	KR	0.0
65550	524	EG	0.0
55622	524	KR	0.0
43880	524	UA	0.0
61132	524	TR	0.0
206575	524	HR	0.02
265554	524	CO	0.0
268566	523	BR	0.0
58552	523	ID	0.0
38001	523	HK	0.01
28797	523	PL	0.0
28619	523	BR	0.0
133398	523	HK	0.01
135471	523	ID	0.0
4546	523	SG	0.01
60336	523	PL	0.0
60378	523	PL	0.0
266307	523	BR	0.0
52854	523	BR	0.0
28007	523	PA	0.03
42405	522	RO	0.0
201872	522	UA	0.0
208939	522	ES	0.0
23990	522	KR	0.0
199524	521	UA	0.0
58818	521	ID	0.0
39248	521	UA	0.0
138515	521	KH	0.03
37570	521	GH	0.01
58558	521	ID	0.0
43188	520	LV	0.04
270808	520	BR	0.0
132866	520	TH	0.0
200142	520	PL	0.0
4741	520	TH	0.0
269692	520	BR	0.0
45530	520	TH	0.0
49719	519	RO	0.0
266757	519	PE	0.0
197388	518	UA	0.0
267978	517	BR	0.0
267266	517	BR	0.0
57367	517	PL	0.0
270632	517	BR	0.0
4270	517	AR	0.0
136880	517	ID	0.0
134166	517	TH	0.0
270873	517	BR	0.0
13150	517	IL	0.01
44444	516	ES	0.0
56816	515	RS	0.01
135065	515	SG	0.01
268616	514	BR	0.0
8026	514	CO	0.0
268521	514	BR	0.0
270953	514	BR	0.0
53163	514	BR	0.0
268300	514	BR	0.0
271109	514	BR	0.0
264471	514	BR	0.0
52740	514	BR	0.0
42094	513	RO	0.0
4983	513	PL	0.0
198878	512	ES	0.0
56234	511	ID	0.0
270811	511	BR	0.0
45752	511	TH	0.0
205990	510	PL	0.0
34073	510	LV	0.03
138105	510	ID	0.0
197119	510	KG	0.02
136087	509	ID	0.0
15169	509	ES	0.0
11581	508	CO	0.0
57051	508	SK	0.01
46003	508	KR	0.0
39411	508	RO	0.0
203724	508	CO	0.0
51903	507	UA	0.0
12966	507	PL	0.0
197091	507	PL	0.0
38942	507	PL	0.0
46051	507	ID	0.0
41647	507	PL	0.0
202399	507	PL	0.0
139223	506	BD	0.0
263785	506	CR	0.02
24213	506	ID	0.0
267212	505	BR	0.0
41540	505	UA	0.0
134100	505	TH	0.0
136091	505	ID	0.0
24620	505	LV	0.03
13172	505	BG	0.01
269689	505	BR	0.0
268398	505	BR	0.0
207937	505	IT	0.0
4352	505	SG	0.01
50014	504	PL	0.0
22933	504	JM	0.04
58392	504	ID	0.0
29335	503	UA	0.0
3608	503	KR	0.0
25444	503	LV	0.03
205318	503	UA	0.0
262287	503	AR	0.0
13335	503	UA	0.0
61857	502	BR	0.0
201747	502	IT	0.0
47734	502	RO	0.0
266912	502	BR	0.0
270736	502	BR	0.0
21214	502	GE	0.02
265810	501	AR	0.0
33973	501	BY	0.01
28408	500	MX	0.0
51963	500	UA	0.0
13474	500	AR	0.0
266857	500	CL	0.0
135967	499	VN	0.0
270633	499	BR	0.0
28295	499	BR	0.0
62144	499	LB	0.01
52888	499	BR	0.0
12442	499	RO	0.0
53108	499	BR	0.0
267215	499	BR	0.0
264049	499	BR	0.0
209908	498	MD	0.03
41564	498	SK	0.01
57593	497	PL	0.0
43743	497	PL	0.0
262248	497	PA	0.03
12989	497	PL	0.0
7651	497	HK	0.01
271116	496	BR	0.0
134813	496	BD	0.0
28629	496	BR	0.0
263458	496	BR	0.0
265416	496	BR	0.0
20580	496	IT	0.0
6904	495	SG	0.01
269754	495	AR	0.0
208465	495	IL	0.01
28985	495	SI	0.03
209253	495	IQ	0.01
139340	495	HK	0.01
17585	494	KR	0.0
23759	494	KR	0.0
13102	494	TR	0.0
33438	494	KR	0.0
271052	493	BR	0.0
201735	493	ES	0.0
39527	493	RO	0.0
267008	493	BR	0.0
57136	493	RO	0.0
133905	493	SG	0.01
28239	493	BR	0.0
27655	493	AR	0.0
35450	493	RO	0.0
137378	493	ID	0.0
132493	493	TH	0.0
9778	492	KR	0.0
136780	492	MM	0.04
34416	491	RO	0.0
10076	491	MN	0.04
196890	491	PL	0.0
203724	491	IL	0.01
270988	490	BR	0.0
270368	490	BR	0.0
270640	490	BR	0.0
133761	490	TH	0.0
271197	490	BR	0.0
60990	489	UA	0.0
264667	489	AR	0.0
58598	489	MN	0.04
197797	488	IL	0.01
61916	487	BR	0.0
132730	487	KH	0.03
209518	487	BG	0.01
137853	487	KH	0.03
42716	487	TR	0.0
204739	487	IT	0.0
138079	487	ID	0.0
36924	487	BJ	0.07
38701	486	KR	0.0
55596	486	KR	0.0
17881	486	KR	0.0
394381	486	BD	0.0
9775	486	KR	0.0
20852	486	BY	0.01
11757	486	MX	0.0
131217	486	SG	0.01
23767	484	SG	0.01
38153	484	ID	0.0
209665	484	KZ	0.0
31645	484	TR	0.0
271075	484	BR	0.0
10132	483	HK	0.01
43753	483	UA	0.0
24728	482	SI	0.03
264851	482	EC	0.01
60017	482	IT	0.0
265813	482	AR	0.0
57532	482	SI	0.03
57152	481	TR	0.0
270899	481	BR	0.0
28623	481	BR	0.0
268833	481	BR	0.0
271091	481	BR	0.0
4913	481	BR	0.0
28627	481	BR	0.0
199524	481	HK	0.01
9767	481	KR	0.0
209337	480	BG	0.01
58625	480	MN	0.04
63501	479	ID	0.0
62388	479	RO	0.0
199941	479	IT	0.0
205850	479	IT	0.0
42458	479	UA	0.0
270942	478	BR	0.0
21391	478	DZ	0.01
39782	478	KR	0.0
35196	478	LT	0.02
33782	478	EG	0.0
8220	478	SG	0.01
64114	478	CO	0.0
40065	478	HK	0.01
138854	477	ID	0.0
266667	477	EC	0.01
202965	476	MD	0.02
198845	476	UA	0.0
51185	476	IT	0.0
27790	476	AR	0.0
263881	475	BR	0.0
134603	475	MM	0.04
137198	475	TH	0.0
58394	475	ID	0.0
10073	475	KR	0.0
31589	475	UA	0.0
63873	475	ID	0.0
28189	475	BR	0.0
45716	475	ID	0.0
202494	475	TR	0.0
266026	475	BR	0.0
133089	474	TW	0.0
398228	474	KN	1.27
49484	473	IL	0.01
51950	473	UA	0.0
41417	473	TR	0.0
22363	472	KR	0.0
270667	472	BR	0.0
132638	472	ID	0.0
137811	471	KH	0.03
27874	471	CL	0.0
20819	470	IT	0.0
135333	470	KH	0.03
61034	470	UA	0.0
270045	470	BO	0.01
34259	470	UA	0.0
38968	470	JO	0.01
270960	469	BR	0.0
262465	469	BR	0.0
263827	468	AR	0.0
46029	468	ID	0.0
48999	468	RO	0.0
1704	467	KR	0.0
15691	467	IT	0.0
5425	467	CY	0.05
9982	467	KR	0.0
18331	467	KR	0.0
132602	466	BD	0.0
199304	466	BG	0.01
271081	466	BR	0.0
264574	466	BR	0.0
21100	466	BR	0.0
17901	466	TH	0.0
263909	466	BR	0.0
48653	465	SI	0.03
49243	465	BY	0.01
41806	465	RO	0.0
2904	465	MX	0.0
10109	464	MN	0.04
15169	464	IT	0.0
270918	463	BR	0.0
136780	463	TH	0.0
136975	463	MM	0.03
49950	463	BG	0.01
45292	463	ID	0.0
139849	462	MM	0.03
13093	462	IL	0.01
140980	462	BD	0.0
38405	462	KR	0.0
327706	462	TZ	0.01
29003	462	PT	0.01
266762	462	BZ	0.26
12954	461	IT	0.0
201935	461	IT	0.0
203724	461	IT	0.0
271241	460	BR	0.0
264058	460	BR	0.0
53221	460	BR	0.0
266946	460	BR	0.0
270930	460	BR	0.0
51885	459	RO	0.0
28514	459	MX	0.0
196831	459	UA	0.0
209748	459	UA	0.0
35781	458	UA	0.0
202347	458	IT	0.0
38450	457	TH	0.0
34421	457	BY	0.01
267068	457	BR	0.0
270614	457	BR	0.0
269418	457	BR	0.0
12993	456	LV	0.03
56582	456	TR	0.0
16010	456	UA	0.0
207578	455	IT	0.0
38315	455	BD	0.0
50440	455	IL	0.01
264757	455	AR	0.0
262396	454	BR	0.0
52618	454	BR	0.0
268167	454	BR	0.0
139409	454	ID	0.0
270680	454	BR	0.0
41095	453	BZ	0.26
10070	453	KR	0.0
47427	453	RO	0.0
204795	452	IT	0.0
28034	452	AR	0.0
39355	452	AM	0.03
39274	451	IL	0.01
208611	451	IL	0.01
262897	451	BR	0.0
44274	451	TR	0.0
38668	451	KR	0.0
271148	451	BR	0.0
38888	451	TH	0.0
137379	451	ID	0.0
17595	451	KR	0.0
267359	451	BR	0.0
44444	451	MA	0.0
49252	450	RO	0.0
23703	450	SG	0.01
3491	449	HK	0.01
138340	449	KH	0.02
13335	449	HR	0.01
138999	449	KH	0.02
37576	448	TZ	0.01
271053	448	BR	0.0
9287	448	TH	0.0
22515	448	BR	0.0
270431	448	BR	0.0
267853	448	DO	0.01
270986	448	BR	0.0
205272	448	KR	0.0
131781	446	ID	0.0
6739	446	SV	0.02
138892	446	ID	0.0
37582	446	GA	0.21
205757	446	TR	0.0
131693	446	ID	0.0
20305	445	AR	0.0
25498	445	UA	0.0
50232	445	RO	0.0
38522	445	ID	0.0
200583	443	IT	0.0
205119	443	MK	0.03
60201	442	RO	0.0
38197	442	HK	0.01
58488	441	ID	0.0
44575	441	LV	0.03
45974	440	KR	0.0
59149	440	ID	0.0
267865	439	AR	0.0
3268	437	CY	0.05
49402	437	SI	0.03
20002	437	UY	0.02
24526	437	ID	0.0
41697	437	CY	0.05
61211	436	HR	0.01
58396	436	ID	0.0
139442	436	ID	0.0
11514	436	AR	0.0
36961	435	GH	0.01
203020	435	SI	0.03
58481	434	ID	0.0
38763	434	ID	0.0
24206	434	ID	0.0
132082	433	BD	0.0
137815	433	BD	0.0
201184	433	UA	0.0
264621	432	CR	0.02
33576	432	DM	0.88
10180	431	KR	0.0
42191	431	BG	0.01
50579	430	UA	0.0
55683	430	ID	0.0
57192	430	BY	0.01
262287	429	PA	0.02
41150	429	UA	0.0
202984	429	BY	0.01
23594	429	KR	0.0
49089	429	KZ	0.0
63764	428	VN	0.0
35796	428	RS	0.01
138059	428	ID	0.0
210185	427	UA	0.0
197175	427	UA	0.0
4821	426	ID	0.0
23553	426	KR	0.0
45972	426	KR	0.0
136907	426	CL	0.0
63510	425	ID	0.0
46018	424	ID	0.0
140404	424	ID	0.0
27593	424	LC	0.4
3141	424	MX	0.0
50956	424	UA	0.0
33867	423	LV	0.03
17873	423	KR	0.0
9782	423	KR	0.0
45352	423	MY	0.0
52512	423	CL	0.0
43352	423	TR	0.0
137365	422	ID	0.0
201094	422	UA	0.0
55256	421	SG	0.01
22860	421	CL	0.0
203289	421	TR	0.0
45366	421	KR	0.0
9635	421	KR	0.0
137934	421	BD	0.0
265606	421	MX	0.0
203409	421	IQ	0.01
39013	420	BG	0.01
59274	420	ID	0.0
132677	420	ID	0.0
7195	419	CL	0.0
2546	419	GR	0.01
134554	419	MY	0.0
34466	418	EC	0.01
10043	418	KR	0.0
269886	418	AR	0.0
138890	418	ID	0.0
9521	418	KR	0.0
327792	417	TZ	0.01
263760	417	NI	0.03
28405	416	MX	0.0
132668	416	ID	0.0
265546	416	MX	0.0
136184	415	PK	0.0
45998	415	KR	0.0
41875	415	UA	0.0
17831	415	SG	0.01
9074	415	TR	0.0
7489	415	HK	0.01
26594	415	AR	0.0
134641	414	ID	0.0
47623	414	AM	0.03
41303	414	HU	0.01
59458	413	IQ	0.01
202777	413	IQ	0.01
140544	413	BD	0.0
58551	413	ID	0.0
137816	413	HK	0.01
57499	412	HR	0.01
41419	412	KZ	0.0
38525	411	ID	0.0
204974	411	OM	0.01
56043	410	SG	0.01
28849	409	BY	0.01
137499	409	KH	0.02
64050	409	KH	0.02
57605	409	UA	0.0
56804	409	IL	0.01
6927	408	MX	0.0
133938	407	BD	0.0
49544	407	TR	0.0
60619	407	HU	0.01
48580	407	RS	0.01
267858	407	CR	0.01
131763	406	ID	0.0
197681	406	UA	0.0
264719	406	HN	0.02
209825	405	UA	0.0
29286	405	HU	0.01
23140	405	CL	0.0
60849	405	JO	0.01
56910	404	GR	0.01
27950	404	AR	0.0
263818	404	AR	0.0
29683	403	UA	0.0
48233	403	BG	0.01
209130	403	RS	0.01
135427	402	MM	0.03
50012	402	UA	0.0
262287	402	CO	0.0
132513	402	HK	0.01
269737	402	CO	0.0
131477	402	HK	0.01
139449	401	ID	0.0
24449	401	HK	0.01
23666	401	ID	0.0
57169	401	HK	0.01
20971	401	UA	0.0
41452	401	HR	0.01
138566	401	BD	0.0
50919	400	GR	0.01
204753	400	RS	0.01
270022	400	AR	0.0
57862	400	IL	0.01
265773	400	AR	0.0
267885	400	PY	0.01
140611	399	BD	0.0
58656	399	BD	0.0
263215	399	PA	0.02
51143	399	SI	0.03
41347	398	PS	0.01
44306	398	HR	0.01
57135	398	BY	0.01
63513	398	ID	0.0
63499	398	ID	0.0
207772	396	BG	0.01
201719	396	BA	0.02
61515	396	AR	0.0
267762	396	AR	0.0
328303	396	GH	0.0
61483	396	CL	0.0
210114	396	HU	0.01
132526	396	SG	0.01
270006	395	PE	0.0
22933	395	BB	0.17
41946	395	BG	0.01
42906	394	UA	0.0
137310	394	ID	0.0
7535	394	TW	0.0
208433	394	UA	0.0
59370	393	NP	0.01
29015	393	SI	0.03
24012	392	SG	0.01
35602	392	UA	0.0
703	392	SG	0.01
50520	392	GR	0.01
269872	392	AR	0.0
2706	391	HK	0.01
137911	391	BD	0.0
48007	391	KZ	0.0
44897	391	UA	0.0
140443	391	ID	0.0
49883	391	UA	0.0
17764	390	HK	0.01
209942	390	RS	0.01
132829	390	SG	0.01
44526	389	UA	0.0
213024	389	UA	0.0
2134	389	PT	0.01
138699	388	SG	0.01
